OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.599,,
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.499,,
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.389,,
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.699,,
66932,CIRCLE K #4701444,US-34 & SR-164,Monmouth,IL,345,3.449,,
66932,CIRCLE K #4701444,US-34 & SR-164,Monmouth,IL,345,3.399,,
66948,CIRCLE K #4707618,"I-481, EXIT 8 & CR-82",East Syracuse,NY,220,3.799,,
66953,LOVES TRAVEL STOP #355,"I-65, EXIT 16",Memphis,IN,415,3.949,38.4902585,-85.771524
66962,PILOT TRAVEL CENTERS #242,"I-74, EXIT 109",Shelbyville,IN,375,3.999,,
66962,PILOT TRAVEL CENTER #242,"I-74, EXIT 109",Shelbyville,IN,375,3.999,,
66964,PILOT TRAVEL CENTERS #239,US-30/US-23,Upper Sandusky,OH,411,3.899,40.8581283,-83.2802917
66966,LOVES TRAVEL STOP #352,I-71 EXIT 65,Jeffersonville,OH,315,3.42233333,,
66993,PILOT TRAVEL CENTERS #198,US-30 & US-31,Plymouth,IN,465,3.869,41.3619011,-86.314155
66993,PILOT TRAVEL CENTER #198,US-30 & US-31,Plymouth,IN,465,3.859,41.3619011,-86.314155
66994,PILOT TRAVEL CENTERS #303,US-24/US-6 & SR-108,Napoleon                                ,OH,550,3.71066666,,
66995,PILOT TRAVEL CENTERS #322,"I-86, EXIT 37",Bath,NY,190,4.499,,
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.439,,
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.619,,
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.629,,
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.439,,
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.489,,
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.379,,
67034,LOVES TRAVEL STOP #356,"I-75, EXIT 167",North Baltimore,OH,550,3.34733333,,
67037,LOVES TRAVEL STOP #332,I-71 EXIT 204,Burbank,OH,305,3.689,,
67057,PILOT TRAVEL CENTERS #146,"I-90, EXIT 12",Castleton On Hudson,NY,12,3.999,,
67058,PILOT TRAVEL CENTERS #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.599,,
67058,PILOT TRAVEL CENTER #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.559,,
67058,PILOT TRAVEL CENTER #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.459,,
67058,PILOT TRAVEL CENTERS #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.499,,
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.299,,
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.279,,
67073,PILOT TRAVEL CENTERS #81,"I-79, EXIT 99",Portersville,PA,165,4.259,,
67085,PILOT TRAVEL CENTERS #210,"I-287, EXIT 66 & SR-17",Mahwah,NJ,105,3.899,,
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.379,,
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.339,,
67117,MCCLURE OIL #65,US-31 & SR-38,Cicero                                  ,IN,375,3.889,,
67121,BETTY BEAVERS TRUCKSTOP,"I-88, EXIT 12 & CR-48",Otego                                   ,NY,12,3.819,,
67125,LOVES TRAVEL STOP #370,I-80 EXIT 234,Hubbard,OH,573,3.46566666,,
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.499,,
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.359,,
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.459,,
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.599,,
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.399,,
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.399,,
67143,ALL AMERICAN STORES #7,US-30,Fort Wayne,IN,370,3.559,41.1212362,-85.1857788
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.699,,
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.759,,
67155,PILOT #1219,"I-70, EXIT 61",Vandalia,IL,540,3.699,,
67163,LOVES TRAVEL STOP #358,"I-78, EXIT 23",Hamburg,PA,208,3.85733333,,
67165,SOMERSET TRAVEL CENTER,"I-76 , EXIT 110",Somerset,PA,14,4.219,,
67166,Circle K #4705726,US-33,Carroll,OH,315,3.24566666,39.8087812,-82.7130063
67269,ONVO TRAVEL PLAZA - GOULDSBORO,"I-380, EXIT 13 & SR-507",Gouldsboro,PA,200,3.58566666,,
67279,LOVES TRAVEL STOP #391,"I-74, EXIT 123",Saint Paul,IN,375,3.989,,
67282,RUTTERS #65,"I-81, EXIT 14 & US-11",Chambersburg,PA,70,4.399,,
67294,MAPLEFIELDS,"I-87, EXIT 42/SR-11",Champlain,NY,300,3.799,,
67298,SPEEDWAY #5360,US-42,London,OH,315,3.099,39.8873048,-83.4471774
67333,PILOT #880,"I-84, EXIT 1",Montague,NJ,105,3.999,,
67340,MCCLURE,I-74 EXIT  34,Crawfordsville                          ,IN,375,3.61566666,,
67348,LOVES TRAVEL STOP #389,I-90 EXIT 241,Conneaut,OH,305,3.849,41.9238338,-80.5505503
67383,FRIENDSHIP FOOD MART #96,SR-101/SR- 2,Sandusky,OH,550,3.529,41.4397627,-82.7462728
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.899,,
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.599,,
67400,SPEEDWAY #3547,I-75 & 696,Lima,OH,411,3.499,40.7198438,-84.0750987
67406,GETGO #3701,"I-99, EXIT 23",East Freedom                            ,PA,14,4.099,,
67408,STOCKTON TRAVEL CENTER,US-20/SR-78,Stockton                                ,IL,520,3.599,,
67428,CONOCO,"I-95, EXIT 12",Carteret                                ,NJ,79,3.499,,
67429,7-ELEVEN #40396,"NJTP, EXIT 8A",Monroe Township,NJ,115,3.559,,
67436,7-ELEVEN #40069,"I-81, EXIT 29",Shippensburg,PA,70,3.42233333,,
67618,7-ELEVEN #40441,I-80 MM 21E,West Unity,OH,550,3.66233333,,
67619,7-ELEVEN #40442,"I-80, MM 21W",West Unity,OH,550,3.66233333,,
67628,LOVES TRAVEL STOP #394,"I-65,EXIT 230",Demotte,IN,365,3.51233333,,
67635,LOVES TRAVEL STOP #456,I-280 EXIT 1B,Perrysburg,OH,550,3.76066666,,
67637,Power Gas & Truck Stop,US-1/US-9/US-46 & SR-5,Palisades Park                          ,NJ,115,3.219,,
67647,BUCHS TRUCK STOP,SR-7,Steubenville                            ,OH,542,3.69233333,40.3827655,-80.6244862
67650,VIRGINIA FAST STOP,SR-78 & SR-125,Virginia,IL,318,3.759,,
67658,MIRABITO #41,I-81 EXIT 13,Tully                                   ,NY,12,4.299,,
67678,7-ELEVEN #40301,I-90/I-80,Genoa,OH,550,3.66233333,,
67705,CITGO,US-1,North Brunswick,NJ,115,3.18566666,40.4769219,-74.4250088
67706,SPEEDWAY #3495,US-1/9,Elizabeth,NJ,115,3.599,40.6621996,-74.2070324
67707,SPEEDWAY #3503,"I-95, EXIT 13 & I-278/US-1/US-9",Linden,NJ,115,3.429,,
67721,J AND D COUNTRYSIDE MARTHON,SR-76 & SR-173,Poplar Grove                            ,IL,520,3.499,,
67774,7-ELEVEN #39329,I-278/US-1,Linden,NJ,79,3.37566666,40.6481617,-74.2242811
67783,RUTTERS #4,US-30 & SR-1016/2011,Wrightsville                            ,PA,70,3.989,41.9149023,-79.4393877
67784,HAVANA CONVENIENCE,US-136,Havana                                  ,IL,368,3.799,40.2945462,-90.0709026
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.299,,
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.399,,
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.409,,
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.219,,
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.239,,
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.399,,
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.339,,
67801,SUNOCO,"I-275, EXIT 42/SR-747",Cincinnati                              ,OH,407,3.099,,
67813,LEROY TRUCK PLAZA,"I-74, EXIT 149",Le Roy,IL,280,3.479,,
67815,LOVES TRAVEL STOP #254,"I-70, EXIT 59 & SR-39",Mooresville,IN,375,3.929,,
67842,CIRCLE K #4707627,"I-81, EXIT 48",Watertown,NY,220,4.099,,
67862,SUNOCO TRUCK STOP,"I-70, EXIT 123 & SR-3",Spiceland,IN,375,3.399,,
67874,RUTTERS #56,"I-83, EXIT 39A & SR-114",New Cumberland                          ,PA,70,3.899,,
67910,G FUEL,US-40 & SR-140,Penns Grove,NJ,243,3.399,,
67918,DELAWARE TRUCK STOP,"I-80, EXIT 4C/US-46",Delaware,NJ,90,3.079,,
67923,MONROE CENTER BP OASIS,"I-39, EXIT 111/US-51 & SR-72",Monroe Center                           ,IL,520,3.599,,
67939,DELTA FUEL,"I-80, EXIT 242 & SR-339",Mifflinville,PA,138,3.36566666,,
67940,MARTIN GENERAL STORE,US-22,Ebensburg                               ,PA,14,3.524,40.4773864,-78.7244003
67943,LOVES TRAVEL STOP #459,"I-65, EXIT 133 & SR-267",Whitestown,IN,375,3.62233333,,
68026,MINIT MART #600627,"I-57, EXIT 312",Kankakee,IL,399,3.449,,
68031,ORCHARD STOP BP,US-30,Montgomery                              ,IL,290,3.649,41.7188658,-88.2991629
68031,ORCHARD STOP BP,US-30,Montgomery                              ,IL,290,3.549,41.7188658,-88.2991629
68040,MISHAWAKA ROAD FLEET SITE,SR-19 & CR-20,Elkhart                                 ,IN,465,3.689,41.7025777,-85.9787793
68055,Gallops,US-20,Michigan City,IN,370,3.399,41.6965448,-86.8211208
68102,SUNOCO,ST 17,Carlstadt                               ,NJ,115,3.16233333,40.835767,-74.094552
68110,CIRCLE K #4705573,SR-82,Grafton,OH,414,3.749,41.2872318,-82.0210278
68113,CIRCLE K #4705571,ST 2,Holland,OH,550,3.549,41.621718,-83.711604
68114,BP,US-130,Burlington                              ,NJ,230,3.14566666,40.0739541,-74.8497
68124,CIRCLE K #4705587,SR-585 & SR-57,Rittman,OH,249,3.659,40.974573,-81.7620377
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.379,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.449,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.489,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.429,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.549,,
68155,SHEETZ #181,"I-80, EXIT 158 & SR-220",Bellefonte,PA,14,3.729,,
68156,A PLUS MINI MARKET,"I-95, EXIT 26",Philadelphia                            ,PA,160,3.999,,
68157,RAJS MINI MART,US-1/SR-29,Morrisville,PA,230,3.899,,
68158,SUNOCO,"I-78, EXIT 29A/SR-61",Shoemakersville,PA,90,3.639,,
68161,KWIK FILL #390,SR-15 & TABER RD,Blossburg,PA,138,3.684,,
68167,CIRCLE K #4707628,SR-90 & SR-5,Montezuma,NY,220,3.999,,
68174,MIRABITO #42,"I-81, EXIT 7",Castle Creek,NY,12,3.999,,
68177,ONVO TRAVEL PLAZA - MIFFLINVILLE,"I-80, EXIT 242/CR-339",Mifflinville,PA,138,3.36566666,,
68180,One9 #1374,"I-81, EXIT 143, SR-924",Hazleton,PA,200,3.86233333,,
68185,CITGO,US-22/SR-72,Jonestown                               ,PA,70,3.749,,
68188,ONVO TRAVEL PLAZA - GIBSON,"I-81, EXIT 219 & SR-848",New Milford,PA,200,3.589,,
68191,MARTIN GENERAL STORE # 207,SR-865/I-99 EXIT 41,Altoona                                 ,PA,14,3.539,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.589,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.389,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.489,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.349,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.449,,
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.189,,
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.269,,
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.049,,
68294,BP,"I-74, EXIT 51",Galesburg,IL,270,3.499,,
68298,MR FUEL #719,"I-80, EXIT 6",Gary,IN,365,3.56566666,,
68337,SPEEDWAY #1426,US-30 & SR-51,Merrillville,IN,290,3.88566666,41.4705323,-87.1666017
68360,A PLUS MINI MARKET,"I-95, EXIT 19",Philadelphia                            ,PA,160,4.049,,
68362,RUTTERS #5,US-30 & SR-997,Fayetteville,PA,70,3.859,,
68372,SPEEDWAY #8062,SR-26/CR-00,Kokomo,IN,375,3.799,40.417875,-86.1948323
68403,RUTTERS #16,"I-83, EXIT 10 & SR-214",York,PA,70,4.199,,
68444,Sunoco,US-30,Roebling,NJ,160,3.159,40.1159169,-74.7863614
68447,JUMPIN JACKS 419,SR-161,Rockport                                ,IN,487,3.999,37.8914876,-87.0548318
68506,WARRIOR RIDGE,US-22 & SR-3035,Ashland,PA,14,3.699,,
68520,SPEED GAS,SR-56,Rosenhayn                               ,NJ,150,3.459,,
68522,MINIT MART #600632,"I-474, EXIT 9 & SR-29",Pekin,IL,368,3.739,,
68533,MACH ONE FOOD SHOP #17,US-45/US-50,Flora,IL,510,3.899,38.6739365,-88.4415628
68542,EXCELL FUELS,SR-5,Buffalo,NY,38,3.999,42.8864163,-78.8781493
68574,SPRING STREET SERVICE STATION,US-1/US-9,Elizabeth                               ,NJ,115,3.099,40.6827578,-74.1924194
68613,SHEETZ #236,SR-441 & SR-772,Marietta,PA,70,3.389,,
68623,FLYING J TRAVEL PLAZA #304,"I-469, EXIT 19 & US-30",New Haven,IN,370,3.859,,
68623,FLYING J #304,"I-469, EXIT 19 & US-30",New Haven,IN,370,3.859,,
68626,BECKS EXPRESS MART #14,SR-26,Princeton,IL,270,3.249,,
68650,MARATHON,"I-75, EXIT 8",Cincinnati                              ,OH,300,3.899,39.1590363,-84.5277347
68690,MARATHON,US-30 & SR-30,Mansfield,OH,315,3.499,40.7745995,-82.5452313
68691,BYRNE DAIRY #43,"I-81, EXIT 36 & SR-13",Pulaski,NY,220,4.099,,
68692,DANDY MINI MART #57,SR-14,Horseheads,NY,190,3.899,42.1669832,-76.8202973
68698,GAS N WASH,"I-80, EXIT 145 & SR-84",Mokena,IL,365,3.499,,
68701,SPEEDWAY #1421,US-45 & CR-74,Frankfort,IL,293,3.399,,
68701,SPEEDWAY #1421,US-45 & CR-74,Frankfort,IL,293,3.359,,
68701,SPEEDWAY #1421,US-45 & CR-74,Frankfort,IL,293,3.299,,
68701,SPEEDWAY #1421,US-45 & CR-74,Frankfort,IL,293,3.369,,
68740,Certified Oil #400352,US-20 & SR-510 & SR-101,Clyde,OH,550,3.379,,
68796,MR FUEL #731,"I-70, EXIT 123 & SR-3",Spiceland,IN,375,3.699,,
68797,SPEEDWAY #1412,SR-43,Frankfort,IL,293,3.359,,
68821,Joe's Kwik Mart #473,CR-139,Lancaster,NY,38,3.799,42.932573,-78.684282
68821,Joe's Kwik Mart #473,CR-139,Lancaster,NY,38,3.659,42.932573,-78.684282
68823,FRIENDS FOOD MART,SR-13,Mansfield                               ,OH,249,4.199,40.74123,-82.5151186
68864,QUICK FUEL #3190,"I-75, EXIT 68",Dayton,OH,317,3.67733333,,
68865,QUICK FUEL #3192,"I-275, EXIT 42B & SR-747",Cincinnati,OH,300,3.25233333,,
68873,ONVO TRAVEL PLAZA - MOUNTAIN COBB,"I-84, EXIT 8",Lake Ariel,PA,200,3.58566666,,
68888,Express Lane,"US-80, EXIT 33 & US-6/SR-78",Annawan,IL,270,3.299,,
68888,Express Lane,"US-80, EXIT 33 & US-6/SR-78",Annawan,IL,270,3.399,,
68901,SPEEDWAY #1224,"SR-741 & I-71, EXIT 25",Mason,OH,300,3.159,,
68908,SPEEDWAY #1804,"I-270, EXIT 32 & I-71, EXIT 116",Columbus,OH,315,3.69233333,,
68933,RUTTERS #23,US-30 & SR-462,Mountville,PA,70,3.979,,
68937,LANTZ CORNERS MINI MART #255,US-6 & US-219,Kane                                    ,PA,240,3.71566666,41.6611428,-78.7969931
68946,FLYING J #97,"I-75, EXIT 64",Vandalia,OH,317,3.35233333,,
68959,SPEEDWAY #5215,"I-70, EXIT 66 & SR-54",South Vienna,OH,315,3.159,,
68972,SUNOCO CLARA BARTON PLAZA #7005,NJTP MM 5 SB,Penns Grove,NJ,115,3.899,,
69004,Maplefields,HWY 9 N & ROUTE 22,Ticonderoga,NY,39,3.749,,
69005,SPEEDWAY #1017,"I-70, EXIT 186 & SR-285",Lore City,OH,315,3.23233333,,
69006,PILOT #449,"I-70, EXIT 208",Belmont                                 ,OH,165,3.539,,
69028,LOVES TRAVEL STOP #427,"I-75, EXIT 51",Dayton,OH,317,3.319,,
69047,SPEEDWAY #7461,I-294 & SR-50/SR-31,Alsip,IL,293,3.219,,
69048,QUICK FUEL #2104,"I-74, EXIT 11",Indianapolis,IN,375,3.66233333,,
69051,PILOT TRAVEL CENTER #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,540,3.799,,
69051,PILOT TRAVEL CENTER #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,540,3.859,,
69051,PILOT #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,540,3.859,,
69057,MACH ONE FOOD SHOP #18,US-45/SR-15,Fairfield,IL,340,3.759,38.360872,-88.360056
69057,MACH ONE FOOD SHOP #18,US-45/SR-15,Fairfield,IL,340,3.729,38.360872,-88.360056
69058,FOOD N FUEL,SR-53,Joliet,IL,365,3.599,41.5480491,-88.2014944
69058,FOOD N FUEL,SR-53,Joliet,IL,365,3.499,41.5480491,-88.2014944
69067,AP FUEL STOP,"I-75, EXIT 120",Lima                                    ,OH,411,3.08066666,,
69088,SPEEDWAY #3478,US-9 & SR-184,Perth Amboy,NJ,115,3.419,,
69091,SPEEDWAY #6670,US-36/SR-67,Indianapolis,IN,375,3.229,39.8600756,-85.9767046
69096,SPEEDWAY #2907,US-62 & SR-18,Hermitage,PA,165,3.93733333,41.2332153,-80.4453032
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,280,3.599,,
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,280,3.799,,
69109,SHEETZ #497,"I-99, EXIT 15 & US-220 (BUSINESS)",Claysburg,PA,14,3.644,,
69110,SHEETZ #498,US-22/US-119,Blairsville,PA,165,3.52733333,40.4386295,-79.2707179
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,290,3.489,,
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,290,3.589,,
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,290,3.389,,
69117,SPEEDWAY #6395,US-24 & SR-64,Waterville,OH,550,3.699,41.500021,-83.7202366
69135,SPEEDWAY #8013,"I-70, EXIT 21",Brookville,OH,317,3.34066666,,
69143,MACH 1 #21,US-45 & SR-34,Harrisburg,IL,510,3.689,37.7230514,-88.5388879
69146,DRUMS FUEL STOP,I-80 EXIT 262,Drums                                   ,PA,200,3.569,,
69150,BLU STATION,"I-70, EXIT 66 & SR-267",Plainfield,IN,375,3.479,,
69159,EXXON,US-15 & SR-49,Lawrenceville,PA,32,3.699,41.9991097,-77.1360044
69162,Shell,US-20 & SR-15,Goshen,IN,370,3.549,41.582577,-85.8353377
69169,LAMBOS #5,"I-57, EXIT 212 & SR-36/CR-950",Tuscola,IL,280,3.229,,
69182,XtraMart #1513,"I-87, EXIT 10 & US-9",Clifton Park,NY,12,3.899,,
69183,SPEEDWAY #7611,"I-71, EXIT 65 & SR-435",Jeffersonville,OH,315,3.229,,
69186,LOVES TRAVEL STOP #551,US-20 & CR-127,Angola,IN,465,3.889,,
69200,BECKS EXPRESS MART #22,"I-55, EXIT 126",Lincoln,IL,280,3.299,,
69203,SPEEDWAY #1414,US-45,Mokena,IL,293,3.339,41.5521304,-87.8530895
69215,GASWAY,US-1,North Brunswick                         ,NJ,115,3.159,40.4769219,-74.4250087
69217,Circle K #4705624,"I-76, EXIT 2 & US-224",Seville,OH,249,3.06566666,,
69218,DANDY MINI MART #58,"I-86, EXIT 41 & US-17/15",Campbell,NY,32,3.899,,
69218,DANDY MINI MART #58,"I-86, EXIT 41 & US-17/15",Campbell,NY,32,3.999,,
69221,PILOT TRAVEL CENTER #483,"I-80, EXIT 112 & SR-47",Morris,IL,290,3.799,,
69233,PILOT TRAVEL CENTER #597,US-23 & US-50,Chillicothe,OH,315,3.799,39.333481,-82.9802071
69261,THORNTONS #314,SR-83,Bensenville,IL,290,3.449,,
69261,THORNTONS #314,SR-83,Bensenville,IL,290,3.409,,
69261,THORNTONS #314,SR-83,Bensenville,IL,290,3.459,,
69305,ROAD RANGER #268,"I-64, EXIT 130 & SR-1",Grayville,IL,340,3.799,,
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,540,3.569,,
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,540,3.419,,
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,540,3.429,,
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,540,3.689,,
69308,LOVES TRAVEL STOP #535,SR-283,Middletown,PA,70,3.759,41.823874,-76.0769958
69312,ONVO TRAVEL PLAZA - DUNCANNON,US-11/15,Duncannon,PA,70,3.55233333,40.3925567,-77.034358
69314,Circle K #4706799,"I-55, EXIT 283 & SR-43",Bridgeview,IL,291,3.919,,
69315,ROAD RANGER #269,"I-70, EXIT 147 & SR-1",Marshall,IL,510,3.449,,
69315,ROAD RANGER #269,"I-70, EXIT 147 & SR-1",Marshall,IL,510,3.249,,
69315,ROAD RANGER #269,"I-70, EXIT 147 & SR-1",Marshall,IL,510,3.309,,
69318,FUEL ONE,US-9 & SR-35,Avenel,NJ,115,3.37233333,40.5838102,-74.2818617
69338,SPEEDWAY #6139,US-30 & SR-13,Pierceton,IN,465,3.729,41.2056505,-85.7052854
69339,SPEEDWAY #9383,"I-75, EXIT 29 & SR-63",Monroe,OH,300,3.20233333,,
69342,WARREN OIL,"I-90, EXIT 3 & US-41 & SR-912",Hammond,IN,365,3.439,,
69345,RUTTERS #20,"I-76, EXIT 247 & I-283, EXIT 1A",Middletown,PA,70,3.82233333,,
69346,D AND C FUEL SALES,US-6 & CR-4019,Tunkhannock                             ,PA,200,3.699,,
69353,SPEEDWAY #2910,"I-79, EXIT 55",Pittsburgh,PA,165,3.909,,
69354,CIRCLE K #4702411,US-36,Danville,IN,375,3.789,39.7605061,-86.5169354
69369,SPEEDWAY #2912,SR-65,Baden,PA,165,3.91233333,,
69377,CIRCLE K #4705628,SR-21 & SR-585,Barberton,OH,249,3.58233333,,
69390,MINIT MART #600625,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.399,,
69390,MINIT MART #600625,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.489,,
69392,LOVES TRAVEL STOP #600,"I-69, EXIT 214",Pendleton,IN,457,3.57566666,,
69393,LOVES TRAVEL STOP #594,US-35 & SR-850,Bidwell,OH,315,3.849,38.8841239,-82.2967652
69394,SPEEDWAY #3424,"I-75, EXIT 73 & SR-55",Troy,OH,411,3.13566666,,
69395,SPEEDWAY #3766,US-52,Indianapolis,IN,375,3.599,39.8238145,-86.2348251
69402,SHELL,"I-71, EXIT 151 & SR-95",Mount Gilead,OH,315,3.759,,
69412,CIRCLE K #4705724,US-127 & CR-144,Paulding,OH,411,3.699,41.1505061,-84.7754425
69437,CountryMark,SR-66,Evansville                              ,IN,340,3.699,37.9869382,-87.541604
69440,LOVES TRAVEL STOP #592,US-24 & SR-101,Woodburn,IN,370,3.849,41.1248946,-84.8580549
69452,DANDY MINI MART #5,HWY 6,Towanda,PA,32,3.999,41.771801,-76.4434591
69454,SPEEDWAY #6092,"I-65, EXIT 76A & US-31",Taylorsville,IN,375,3.35733333,,
69459,LOVES TRAVEL STOP #583,"I-64, EXIT 27 & SR-161",New Baden,IL,540,3.849,,
69496,LOVES TRAVEL STOP #601,"I-70, EXIT 115 & SR-109",Knightstown,IN,375,3.949,,
69497,MACH ONE FOOD SHOP #10,"I-70 & EXIT 129, SR-49",Casey,IL,510,3.499,,
69497,MACH ONE FOOD SHOP #10,"I-70 & EXIT 129, SR-49",Casey,IL,510,3.299,,
69497,MACH ONE FOOD SHOP #10,"I-70 & EXIT 129, SR-49",Casey,IL,510,3.199,,
69499,HANKS TRUCK STOP,US-39 & US-30,Hanna,IN,457,3.499,41.4250252,-86.7955783
69520,SPEEDWAY #2908,SR-51,Perryopolis,PA,165,3.91566666,,
69542,PILOT #1030,"I-57, EXIT 353",Alsip,IL,290,3.359,,
69542,PILOT TRAVEL CENTER #1030,"I-57, EXIT 353",Alsip,IL,290,3.459,,
69542,PILOT TRAVEL CENTER #1030,"I-57, EXIT 353",Alsip,IL,290,3.499,,
69542,PILOT TRAVEL CENTER #1030,"I-57, EXIT 353",Alsip,IL,290,3.599,,
69542,PILOT #1030,"I-57, EXIT 353",Alsip,IL,290,3.459,,
69553,SPEEDWAY #2120,US-30,Oswego,IL,293,3.249,41.6953639,-88.2611646
69553,SPEEDWAY #2120,US-30,Oswego,IL,293,3.259,41.6953639,-88.2611646
69553,SPEEDWAY #2120,US-30,Oswego,IL,293,3.299,41.6953639,-88.2611646
69554,SPEEDWAY #8047,"I-70, EXIT 104 & SR-9",Greenfield,IN,375,3.599,,
69566,PILOT TRAVEL CENTER #1024,"I-80, EXIT 132B & SR-53",Joliet,IL,290,3.799,,
69566,PILOT #1024,"I-80, EXIT 132B & SR-53",Joliet,IL,290,3.799,,
69581,BYRNE DAIRY #22,"I-81, EXIT 15 & US-20",La Fayette                              ,NY,220,4.299,,
69587,LAMBOS #3,"I-57, EXIT 190A & SR-16",Mattoon,IL,280,3.399,,
69592,SPEEDWAY #6131,"I-465, EXIT 49",Indianapolis,IN,375,3.799,39.7622452,-86.0284991
69594,SPEEDWAY #8480,US-30 & CR-36,Plainfield,IL,293,3.279,41.612807,-88.202367
